R E   tau stati

0 14 -1 1322044661,1950
0 15 -1 1322044661,2350
0 16 -1 1322044661,2650
0 17 -1 1322044661,3260
0 18 -1 1322044661,3650
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044661,3960
0 6 -1 1322044661,4470
0 7 -1 1322044661,4650
0 8 -1 1322044661,5440
0 9 -1 1322044661,5600
0 10 -1 1322044661,5890
0 11 -1 1322044661,6290
0 12 -1 1322044661,6700
0 13 -1 1322044661,7090
0 14 -1 1322044661,7540
0 15 -1 1322044661,7950
0 16 -1 1322044661,8350
0 17 -1 1322044661,8690
0 18 -1 1322044661,8990
0 19 -1 1322044661,9340
0 20 -1 1322044661,9990
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044662,0450
0 4 -1 1322044662,0600
0 5 -1 1322044662,0950
0 6 -1 1322044662,1540
0 7 -1 1322044662,1840
0 8 -1 1322044662,2190
0 9 -1 1322044662,2550
0 10 -1 1322044662,2940
0 11 -1 1322044662,3350
0 12 -1 1322044662,3740
0 13 -1 1322044662,4140
0 14 -1 1322044662,4590
0 15 -1 1322044662,5000
0 16 -1 1322044662,5390
0 17 -1 1322044662,5840
0 18 -1 1322044662,6240
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044662,6600
0 6 -1 1322044662,6890
0 7 -1 1322044662,7490
0 8 -1 1322044662,7840
0 9 -1 1322044662,8420
0 10 -1 1322044662,8820
0 11 -1 1322044662,9090
0 12 -1 1322044662,9440
0 13 -1 1322044663,0000
0 14 -1 1322044663,0340
0 15 -1 1322044663,0700
0 16 -1 1322044663,0990
0 17 -1 1322044663,1340
0 18 -1 1322044663,1890
0 19 -1 1322044663,2250
1 20 17 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044663,2600
1 4 1 0 1322044663,3190
0 4 -1 1322044663,3490
0 5 -1 1322044663,3840
0 6 -1 1322044663,4140
0 7 -1 1322044663,4750
0 8 -1 1322044663,5090
0 9 -1 1322044663,5440
0 10 -1 1322044663,5790
0 11 -1 1322044663,6340
0 12 -1 1322044663,6690
0 13 -1 1322044663,7000
0 14 -1 1322044663,7340
0 15 -1 1322044663,7940
0 16 -1 1322044663,8240
0 17 -1 1322044663,8640
0 18 -1 1322044663,8940
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044663,9550
0 6 -1 1322044663,9890
0 7 -1 1322044664,0240
0 8 -1 1322044664,0540
0 9 -1 1322044664,1140
0 10 -1 1322044664,1440
0 11 -1 1322044664,1800
0 12 -1 1322044664,2220
0 13 -1 1322044664,2750
0 14 -1 1322044664,3050
0 15 -1 1322044664,3440
0 16 -1 1322044664,3700
0 17 -1 1322044664,4310
0 18 -1 1322044664,4700
0 19 -1 1322044664,5000
0 20 -1 1322044664,5300
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044664,5910
0 4 -1 1322044664,6200
0 5 -1 1322044664,6560
0 6 -1 1322044664,7200
0 7 -1 1322044664,7500
0 8 -1 1322044664,7800
0 9 -1 1322044664,8400
0 10 -1 1322044664,8700
0 11 -1 1322044664,9060
0 12 -1 1322044664,9400
0 13 -1 1322044664,9750
0 14 -1 1322044665,0300
0 15 -1 1322044665,0650
0 16 -1 1322044665,1000
0 17 -1 1322044665,1460
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044665,1910
0 6 -1 1322044665,2200
0 7 -1 1322044665,2650
0 8 -1 1322044665,3000
0 9 -1 1322044665,3550
0 10 -1 1322044665,3900
0 11 -1 1322044665,4250
0 12 -1 1322044665,4600
0 13 -1 1322044665,4910
0 14 -1 1322044665,5620
0 15 -1 1322044665,5830
0 16 -1 1322044665,6230
0 17 -1 1322044665,6640
0 18 -1 1322044665,7190
0 19 -1 1322044665,7540
0 20 -1 1322044665,7840
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044665,8200
0 4 -1 1322044665,8500
0 5 -1 1322044665,9090
0 6 -1 1322044665,9440
0 7 -1 1322044665,9740
0 8 -1 1322044666,0340
0 9 -1 1322044666,0640
0 10 -1 1322044666,1000
0 11 -1 1322044666,1590
0 12 -1 1322044666,1940
0 13 -1 1322044666,2240
0 14 -1 1322044666,2590
0 15 -1 1322044666,3140
0 16 -1 1322044666,3500
0 17 -1 1322044666,3840
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044666,4250
0 6 -1 1322044666,4540
0 7 -1 1322044666,5190
0 8 -1 1322044666,5440
0 9 -1 1322044666,5800
0 10 -1 1322044666,6140
0 11 -1 1322044666,6740
0 12 -1 1322044666,7040
0 13 -1 1322044666,7390
0 14 -1 1322044666,7940
0 15 -1 1322044666,8300
0 16 -1 1322044666,8640
1 17 14 2 3 3 3 3 3 0 0 0 0 0 0 0 0 1322044666,9220
0 4 -1 1322044666,9600
0 5 -1 1322044666,9890
0 6 -1 1322044667,0240
1 7 4 0 0 0 0 1322044667,0800
0 4 -1 1322044667,1140
0 5 -1 1322044667,1490
0 6 -1 1322044667,1790
0 7 -1 1322044667,2140
0 8 -1 1322044667,2740
0 9 -1 1322044667,3050
0 10 -1 1322044667,3390
0 11 -1 1322044667,3740
0 12 -1 1322044667,4290
0 13 -1 1322044667,4640
0 14 -1 1322044667,4940
0 15 -1 1322044667,5550
0 16 -1 1322044667,5890
0 17 -1 1322044667,6240
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044667,6540
0 6 -1 1322044667,7040
0 7 -1 1322044667,7390
0 8 -1 1322044667,7750
0 9 -1 1322044667,8090
0 10 -1 1322044667,8690
0 11 -1 1322044667,8990
0 12 -1 1322044667,9340
0 13 -1 1322044667,9890
0 14 -1 1322044668,0500
0 15 -1 1322044668,0630
0 16 -1 1322044668,1090
0 17 -1 1322044668,1440
0 18 -1 1322044668,1740
0 19 -1 1322044668,2340
0 20 -1 1322044668,2650
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044668,3020
0 4 -1 1322044668,3390
0 5 -1 1322044668,3940
0 6 -1 1322044668,4240
0 7 -1 1322044668,4590
0 8 -1 1322044668,5150
0 9 -1 1322044668,5490
0 10 -1 1322044668,5840
0 11 -1 1322044668,6140
0 12 -1 1322044668,6740
0 13 -1 1322044668,7040
0 14 -1 1322044668,7400
0 15 -1 1322044668,7740
0 16 -1 1322044668,8340
0 17 -1 1322044668,8640
1 18 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044668,9000
0 5 -1 1322044668,9290
0 6 -1 1322044668,9850
0 7 -1 1322044669,0190
0 8 -1 1322044669,0540
0 9 -1 1322044669,1090
0 10 -1 1322044669,1440
0 11 -1 1322044669,1740
0 12 -1 1322044669,2350
0 13 -1 1322044669,2740
0 14 -1 1322044669,3040
0 15 -1 1322044669,3340
0 16 -1 1322044669,3740
1 17 14 2 3 3 3 3 3 0 0 0 0 0 0 0 0 1322044669,4290
0 4 -1 1322044669,4650
0 5 -1 1322044669,4990
1 6 3 0 0 0 1322044669,5340
0 4 -1 1322044669,5890
0 5 -1 1322044669,6240
0 6 -1 1322044669,6540
0 7 -1 1322044669,7150
0 8 -1 1322044669,7540
0 9 -1 1322044669,7850
0 10 -1 1322044669,8160
0 11 -1 1322044669,8750
0 12 -1 1322044669,9050
0 13 -1 1322044669,9440
0 14 -1 1322044669,9850
0 15 -1 1322044670,0150
0 16 -1 1322044670,0750
0 17 -1 1322044670,1050
1 18 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044670,1360
0 5 -1 1322044670,1710
0 6 -1 1322044670,2350
0 7 -1 1322044670,2650
0 8 -1 1322044670,3010
0 9 -1 1322044670,3350
0 10 -1 1322044670,3900
0 11 -1 1322044670,4250
0 12 -1 1322044670,4600
0 13 -1 1322044670,4950
0 14 -1 1322044670,5500
0 15 -1 1322044670,5860
0 16 -1 1322044670,6150
0 17 -1 1322044670,6760
0 18 -1 1322044670,7140
0 19 -1 1322044670,7450
1 20 17 2 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044670,7810
0 4 -1 1322044670,8100
0 5 -1 1322044670,8710
0 6 -1 1322044670,9010
0 7 -1 1322044670,9650
0 8 -1 1322044670,9950
0 9 -1 1322044671,0310
0 10 -1 1322044671,0600
0 11 -1 1322044671,0940
0 12 -1 1322044671,1680
0 13 -1 1322044671,1950
0 14 -1 1322044671,2340
0 15 -1 1322044671,2800
0 16 -1 1322044671,3100
0 17 -1 1322044671,3460
0 18 -1 1322044671,4010
1 19 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044671,4360
0 7 -1 1322044671,4700
0 8 -1 1322044671,5050
0 9 -1 1322044671,5500
0 10 -1 1322044671,5800
0 11 -1 1322044671,6160
0 12 -1 1322044671,6750
0 13 -1 1322044671,7100
0 14 -1 1322044671,7450
0 15 -1 1322044671,8000
0 16 -1 1322044671,8250
0 17 -1 1322044671,8560
0 18 -1 1322044671,9150
0 19 -1 1322044671,9500
0 20 -1 1322044671,9850
1 21 18 2 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044672,0410
0 4 -1 1322044672,0710
0 5 -1 1322044672,1060
0 6 -1 1322044672,1450
0 7 -1 1322044672,1800
0 8 -1 1322044672,2350
0 9 -1 1322044672,2650
0 10 -1 1322044672,3000
0 11 -1 1322044672,3310
0 12 -1 1322044672,3950
0 13 -1 1322044672,4250
0 14 -1 1322044672,4600
0 15 -1 1322044672,5060
0 16 -1 1322044672,5500
0 17 -1 1322044672,5810
0 18 -1 1322044672,6200
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044672,6760
0 6 -1 1322044672,7100
0 7 -1 1322044672,7400
0 8 -1 1322044672,7750
0 9 -1 1322044672,8310
0 10 -1 1322044672,8690
0 11 -1 1322044672,9250
0 12 -1 1322044672,9550
0 13 -1 1322044672,9900
0 14 -1 1322044673,0250
0 15 -1 1322044673,0810
0 16 -1 1322044673,1190
0 17 -1 1322044673,1500
0 18 -1 1322044673,1800
1 19 16 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 1322044673,2200
0 4 -1 1322044673,2750
0 5 -1 1322044673,3060
0 6 -1 1322044673,3450
0 7 -1 1322044673,3750
0 8 -1 1322044673,4350
0 9 -1 1322044673,4700
0 10 -1 1322044673,5000
0 11 -1 1322044673,5610
0 12 -1 1322044673,5790
0 13 -1 1322044673,6300
0 14 -1 1322044673,6650
0 15 -1 1322044673,6950
0 16 -1 1322044673,7550
0 17 -1 1322044673,7860
0 18 -1 1322044673,8250
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044673,8720
0 6 -1 1322044673,9150
0 7 -1 1322044673,9450
0 8 -1 1322044673,9790
0 9 -1 1322044674,0350
0 10 -1 1322044674,0690
0 11 -1 1322044674,1090
0 12 -1 1322044674,1390
0 13 -1 1322044674,1990
0 14 -1 1322044674,2290
0 15 -1 1322044674,2650
0 16 -1 1322044674,2990
0 17 -1 1322044674,3340
0 18 -1 1322044674,3890
0 19 -1 1322044674,4240
0 20 -1 1322044674,4540
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044674,4900
0 4 -1 1322044674,5490
0 5 -1 1322044674,5840
0 6 -1 1322044674,6140
0 7 -1 1322044674,6740
0 8 -1 1322044674,7040
0 9 -1 1322044674,7390
0 10 -1 1322044674,7740
0 11 -1 1322044674,8340
0 12 -1 1322044674,8640
0 13 -1 1322044674,8990
0 14 -1 1322044674,9540
0 15 -1 1322044674,9900
0 16 -1 1322044675,0240
0 17 -1 1322044675,0590
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044675,0900
0 6 -1 1322044675,1490
0 7 -1 1322044675,1790
0 8 -1 1322044675,2160
0 9 -1 1322044675,2540
0 10 -1 1322044675,3090
0 11 -1 1322044675,3440
0 12 -1 1322044675,3890
0 13 -1 1322044675,4240
0 14 -1 1322044675,4610
0 15 -1 1322044675,5000
0 16 -1 1322044675,5300
0 17 -1 1322044675,5900
0 18 -1 1322044675,6440
0 19 -1 1322044675,6580
1 20 17 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044675,7060
0 4 -1 1322044675,7440
0 5 -1 1322044675,7740
0 6 -1 1322044675,8340
0 7 -1 1322044675,8640
0 8 -1 1322044675,8990
0 9 -1 1322044675,9550
0 10 -1 1322044675,9890
0 11 -1 1322044676,0240
0 12 -1 1322044676,0540
0 13 -1 1322044676,1140
0 14 -1 1322044676,1440
0 15 -1 1322044676,1800
0 16 -1 1322044676,2140
0 17 -1 1322044676,2740
0 18 -1 1322044676,3040
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044676,3400
0 6 -1 1322044676,3690
0 7 -1 1322044676,4300
0 8 -1 1322044676,4640
0 9 -1 1322044676,4990
0 10 -1 1322044676,5290
0 11 -1 1322044676,6080
0 12 -1 1322044676,6440
0 13 -1 1322044676,6740
0 14 -1 1322044676,7090
0 15 -1 1322044676,7390
0 16 -1 1322044676,7990
0 17 -1 1322044676,8290
0 18 -1 1322044676,8640
0 19 -1 1322044676,8950
0 20 -1 1322044676,9540
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044676,9900
0 4 -1 1322044677,0190
0 5 -1 1322044677,0790
0 6 -1 1322044677,1090
0 7 -1 1322044677,1450
0 8 -1 1322044677,2040
0 9 -1 1322044677,2190
0 10 -1 1322044677,2640
0 11 -1 1322044677,2990
0 12 -1 1322044677,3290
0 13 -1 1322044677,3900
0 14 -1 1322044677,4240
0 15 -1 1322044677,4590
0 16 -1 1322044677,4890
0 17 -1 1322044677,5490
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044677,5800
0 6 -1 1322044677,6390
0 7 -1 1322044677,6740
0 8 -1 1322044677,7090
0 9 -1 1322044677,7440
0 10 -1 1322044677,7740
0 11 -1 1322044677,8340
0 12 -1 1322044677,8700
0 13 -1 1322044677,9040
0 14 -1 1322044677,9540
0 15 -1 1322044677,9890
0 16 -1 1322044678,0240
0 17 -1 1322044678,0740
0 18 -1 1322044678,1100
0 19 -1 1322044678,1440
0 20 -1 1322044678,1790
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044678,2350
0 4 -1 1322044678,2690
0 5 -1 1322044678,2990
0 6 -1 1322044678,3350
0 7 -1 1322044678,3740
0 8 -1 1322044678,4290
0 9 -1 1322044678,4640
0 10 -1 1322044678,4940
0 11 -1 1322044678,5540
0 12 -1 1322044678,5850
0 13 -1 1322044678,6190
0 14 -1 1322044678,6540
0 15 -1 1322044678,7090
0 16 -1 1322044678,7440
0 17 -1 1322044678,7740
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044678,8350
0 6 -1 1322044678,8690
0 7 -1 1322044678,9040
0 8 -1 1322044678,9340
0 9 -1 1322044678,9940
0 10 -1 1322044679,0240
0 11 -1 1322044679,0600
0 12 -1 1322044679,0940
0 13 -1 1322044679,1540
0 14 -1 1322044679,1840
0 15 -1 1322044679,2340
0 16 -1 1322044679,2640
0 17 -1 1322044679,3000
0 18 -1 1322044679,3520
0 19 -1 1322044679,3940
0 20 -1 1322044679,4240
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044679,4600
0 4 -1 1322044679,4890
0 5 -1 1322044679,5500
0 6 -1 1322044679,5840
0 7 -1 1322044679,6190
0 8 -1 1322044679,6490
0 9 -1 1322044679,7090
0 10 -1 1322044679,7390
0 11 -1 1322044679,8000
0 12 -1 1322044679,8340
0 13 -1 1322044679,8690
0 14 -1 1322044679,8990
0 15 -1 1322044679,9340
0 16 -1 1322044679,9890
0 17 -1 1322044680,0290
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044680,0660
0 6 -1 1322044680,0950
0 7 -1 1322044680,1550
0 8 -1 1322044680,1860
0 9 -1 1322044680,2200
0 10 -1 1322044680,2510
0 11 -1 1322044680,3150
0 12 -1 1322044680,3480
0 13 -1 1322044680,3800
0 14 -1 1322044680,4150
0 15 -1 1322044680,4700
0 16 -1 1322044680,5160
0 17 -1 1322044680,5550
0 18 -1 1322044680,5840
0 19 -1 1322044680,6200
0 20 -1 1322044680,6500
1 21 17 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044680,7230
0 5 -1 1322044680,7520
0 6 -1 1322044680,7900
0 7 -1 1322044680,8240
0 8 -1 1322044680,8790
0 9 -1 1322044680,9140
0 10 -1 1322044680,9440
0 11 -1 1322044680,9800
0 12 -1 1322044681,0240
0 13 -1 1322044681,0740
0 14 -1 1322044681,1090
0 15 -1 1322044681,1390
0 16 -1 1322044681,1990
0 17 -1 1322044681,2300
1 18 14 0 1 1 1 1 1 1 1 1 1 1 1 1 2 1322044681,2700
0 5 -1 1322044681,3240
0 6 -1 1322044681,3420
0 7 -1 1322044681,3890
0 8 -1 1322044681,4190
0 9 -1 1322044681,4550
0 10 -1 1322044681,5190
0 11 -1 1322044681,5490
0 12 -1 1322044681,5690
0 13 -1 1322044681,6290
0 14 -1 1322044681,6640
0 15 -1 1322044681,6950
0 16 -1 1322044681,7340
0 17 -1 1322044681,7940
0 18 -1 1322044681,8290
0 19 -1 1322044681,8590
1 20 17 2 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044681,8950
0 4 -1 1322044681,9500
0 5 -1 1322044681,9890
0 6 -1 1322044682,0190
0 7 -1 1322044682,0540
0 8 -1 1322044682,1100
0 9 -1 1322044682,1400
0 10 -1 1322044682,2010
0 11 -1 1322044682,2400
0 12 -1 1322044682,2700
0 13 -1 1322044682,3050
0 14 -1 1322044682,3350
0 15 -1 1322044682,3950
0 16 -1 1322044682,4260
0 17 -1 1322044682,4910
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044682,5100
0 6 -1 1322044682,5450
0 7 -1 1322044682,5800
0 8 -1 1322044682,6150
0 9 -1 1322044682,6710
0 10 -1 1322044682,7100
0 11 -1 1322044682,7400
0 12 -1 1322044682,7750
0 13 -1 1322044682,8300
0 14 -1 1322044682,8650
0 15 -1 1322044682,9190
0 16 -1 1322044682,9600
0 17 -1 1322044682,9900
0 18 -1 1322044683,0200
0 19 -1 1322044683,0750
0 20 -1 1322044683,1100
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044683,1440
0 4 -1 1322044683,1790
0 5 -1 1322044683,2340
0 6 -1 1322044683,2690
0 7 -1 1322044683,2990
0 8 -1 1322044683,3340
0 9 -1 1322044683,3900
0 10 -1 1322044683,4410
0 11 -1 1322044683,4690
0 12 -1 1322044683,4940
0 13 -1 1322044683,5500
0 14 -1 1322044683,5850
0 15 -1 1322044683,6160
0 16 -1 1322044683,6800
0 17 -1 1322044683,7110
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044683,7460
0 6 -1 1322044683,8050
0 7 -1 1322044683,8350
0 8 -1 1322044683,8710
0 9 -1 1322044683,9100
0 10 -1 1322044683,9400
0 11 -1 1322044683,9750
0 12 -1 1322044684,0350
0 13 -1 1322044684,0650
0 14 -1 1322044684,1010
0 15 -1 1322044684,1440
0 16 -1 1322044684,2000
0 17 -1 1322044684,2300
0 18 -1 1322044684,2650
0 19 -1 1322044684,2950
0 20 -1 1322044684,3560
1 21 17 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044684,3960
0 5 -1 1322044684,4250
0 6 -1 1322044684,4600
0 7 -1 1322044684,4950
0 8 -1 1322044684,5500
0 9 -1 1322044684,5860
0 10 -1 1322044684,6250
0 11 -1 1322044684,6810
0 12 -1 1322044684,7150
0 13 -1 1322044684,7450
0 14 -1 1322044684,7970
0 15 -1 1322044684,8390
0 16 -1 1322044684,8640
0 17 -1 1322044684,9190
0 18 -1 1322044684,9540
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044684,9850
0 6 -1 1322044685,0200
0 7 -1 1322044685,0550
0 8 -1 1322044685,0940
0 9 -1 1322044685,1490
0 10 -1 1322044685,1840
0 11 -1 1322044685,2140
0 12 -1 1322044685,2740
0 13 -1 1322044685,3090
0 14 -1 1322044685,3450
0 15 -1 1322044685,3760
0 16 -1 1322044685,4350
0 17 -1 1322044685,4650
0 18 -1 1322044685,5000
0 19 -1 1322044685,5610
1 20 17 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044685,6010
0 4 -1 1322044685,6350
0 5 -1 1322044685,6660
0 6 -1 1322044685,7050
0 7 -1 1322044685,7440
0 8 -1 1322044685,8010
0 9 -1 1322044685,8160
0 10 -1 1322044685,8710
0 11 -1 1322044685,9000
0 12 -1 1322044685,9350
0 13 -1 1322044685,9910
0 14 -1 1322044686,0260
0 15 -1 1322044686,0650
0 16 -1 1322044686,0950
0 17 -1 1322044686,1550
0 18 -1 1322044686,1970
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044686,2200
0 6 -1 1322044686,2510
0 7 -1 1322044686,3150
0 8 -1 1322044686,3450
0 9 -1 1322044686,3800
0 10 -1 1322044686,4350
0 11 -1 1322044686,4650
0 12 -1 1322044686,5010
0 13 -1 1322044686,5650
0 14 -1 1322044686,6000
0 15 -1 1322044686,6300
0 16 -1 1322044686,6650
0 17 -1 1322044686,6950
0 18 -1 1322044686,7560
0 19 -1 1322044686,7950
0 20 -1 1322044686,8250
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044686,8610
0 4 -1 1322044686,9200
0 5 -1 1322044686,9500
0 6 -1 1322044686,9810
0 7 -1 1322044687,0210
0 8 -1 1322044687,0500
0 9 -1 1322044687,1100
0 10 -1 1322044687,1410
0 11 -1 1322044687,2010
0 12 -1 1322044687,2310
0 13 -1 1322044687,2700
0 14 -1 1322044687,3010
0 15 -1 1322044687,3350
0 16 -1 1322044687,3900
1 17 12 0 1 1 1 1 1 1 1 1 1 1 1 1322044687,4260
0 6 -1 1322044687,4560
0 7 -1 1322044687,5210
0 8 -1 1322044687,5500
0 9 -1 1322044687,6010
0 10 -1 1322044687,6440
0 11 -1 1322044687,6750
0 12 -1 1322044687,7060
0 13 -1 1322044687,7450
0 14 -1 1322044687,8000
0 15 -1 1322044687,8350
0 16 -1 1322044687,8650
1 17 14 2 3 3 3 3 3 0 0 0 0 0 0 0 0 1322044687,9010
0 4 -1 1322044687,9310
0 5 -1 1322044687,9950
1 6 3 0 0 0 1322044688,0260
0 4 -1 1322044688,0600
0 5 -1 1322044688,0900
0 6 -1 1322044688,1500
0 7 -1 1322044688,2010
0 8 -1 1322044688,2180
0 9 -1 1322044688,2700
0 10 -1 1322044688,3300
0 11 -1 1322044688,3600
0 12 -1 1322044688,3950
0 13 -1 1322044688,4260
0 14 -1 1322044688,4650
0 15 -1 1322044688,4950
0 16 -1 1322044688,5550
0 17 -1 1322044688,5850
1 18 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044688,6160
0 5 -1 1322044688,6750
0 6 -1 1322044688,7150
0 7 -1 1322044688,7450
0 8 -1 1322044688,7800
0 9 -1 1322044688,8100
0 10 -1 1322044688,8650
0 11 -1 1322044688,9010
0 12 -1 1322044688,9400
0 13 -1 1322044688,9880
0 14 -1 1322044689,0290
0 15 -1 1322044689,0650
0 16 -1 1322044689,0950
0 17 -1 1322044689,1510
0 18 -1 1322044689,1900
0 19 -1 1322044689,2200
0 20 -1 1322044689,2800
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044689,3110
0 4 -1 1322044689,3450
0 5 -1 1322044689,3760
0 6 -1 1322044689,4400
0 7 -1 1322044689,4800
0 8 -1 1322044689,5100
0 9 -1 1322044689,5460
0 10 -1 1322044689,6000
0 11 -1 1322044689,6360
0 12 -1 1322044689,6750
0 13 -1 1322044689,7060
0 14 -1 1322044689,7350
0 15 -1 1322044689,7800
0 16 -1 1322044689,8110
0 17 -1 1322044689,8710
0 18 -1 1322044689,9100
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044689,9410
0 6 -1 1322044690,0000
1 7 4 2 3 3 3 1322044690,0310
0 4 -1 1322044690,0650
0 5 -1 1322044690,0960
0 6 -1 1322044690,1350
0 7 -1 1322044690,1900
0 8 -1 1322044690,2250
0 9 -1 1322044690,2550
0 10 -1 1322044690,3150
0 11 -1 1322044690,3620
0 12 -1 1322044690,3930
0 13 -1 1322044690,4140
0 14 -1 1322044690,4740
0 15 -1 1322044690,5040
0 16 -1 1322044690,5390
1 17 14 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044690,5700
0 4 -1 1322044690,6340
0 5 -1 1322044690,6640
0 6 -1 1322044690,6990
0 7 -1 1322044690,7590
0 8 -1 1322044690,7890
0 9 -1 1322044690,8250
0 10 -1 1322044690,8640
0 11 -1 1322044690,8940
0 12 -1 1322044690,9540
0 13 -1 1322044690,9840
0 14 -1 1322044691,0140
0 15 -1 1322044691,0750
0 16 -1 1322044691,1140
0 17 -1 1322044691,1440
0 18 -1 1322044691,1790
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044691,2350
0 6 -1 1322044691,2690
0 7 -1 1322044691,3000
0 8 -1 1322044691,3640
0 9 -1 1322044691,3940
0 10 -1 1322044691,4290
0 11 -1 1322044691,4590
0 12 -1 1322044691,4940
0 13 -1 1322044691,5490
0 14 -1 1322044691,5890
0 15 -1 1322044691,6190
0 16 -1 1322044691,6540
1 17 14 2 3 3 3 3 3 0 0 0 0 0 0 0 0 1322044691,7210
0 4 -1 1322044691,7700
0 5 -1 1322044691,7900
1 6 3 0 0 0 1322044691,8340
0 4 -1 1322044691,8640
0 5 -1 1322044691,8990
0 6 -1 1322044691,9290
0 7 -1 1322044691,9890
0 8 -1 1322044692,0400
0 9 -1 1322044692,0790
0 10 -1 1322044692,1090
0 11 -1 1322044692,1440
0 12 -1 1322044692,1740
0 13 -1 1322044692,2340
0 14 -1 1322044692,2650
0 15 -1 1322044692,3040
0 16 -1 1322044692,3340
0 17 -1 1322044692,3950
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044692,4250
0 6 -1 1322044692,4590
0 7 -1 1322044692,4900
0 8 -1 1322044692,5500
0 9 -1 1322044692,5850
0 10 -1 1322044692,6150
0 11 -1 1322044692,6750
0 12 -1 1322044692,7100
0 13 -1 1322044692,7460
0 14 -1 1322044692,7860
0 15 -1 1322044692,8150
0 16 -1 1322044692,8750
0 17 -1 1322044692,9050
0 18 -1 1322044692,9400
0 19 -1 1322044692,9710
0 20 -1 1322044693,0350
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044693,0760
0 4 -1 1322044693,1190
0 5 -1 1322044693,1360
0 6 -1 1322044693,1910
0 7 -1 1322044693,2210
0 8 -1 1322044693,2590
0 9 -1 1322044693,2900
0 10 -1 1322044693,3500
0 11 -1 1322044693,3800
0 12 -1 1322044693,4150
0 13 -1 1322044693,4710
0 14 -1 1322044693,5100
0 15 -1 1322044693,5400
0 16 -1 1322044693,5760
0 17 -1 1322044693,6300
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044693,6660
0 6 -1 1322044693,6960
1 7 4 2 3 3 3 1322044693,7600
0 4 -1 1322044693,7900
0 5 -1 1322044693,8200
0 6 -1 1322044693,8850
0 7 -1 1322044693,9000
0 8 -1 1322044693,9450
0 9 -1 1322044693,9850
0 10 -1 1322044694,0150
0 11 -1 1322044694,0750
0 12 -1 1322044694,1050
0 13 -1 1322044694,1400
0 14 -1 1322044694,1710
